Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,NumberOfWindows,Geo_Code,Claim
H15663,2013,1.0,1,V,N,O,R,3300.0,Fire-resistive,5,33063,non
H1642,2015,1.0,0,V,V,V,U,4160.0,Non-combustible,without,34324,non
H14159,2013,0.5,1,N,V,V,U,1065.0,Ordinary,without,92020,non
H2937,2013,0.5,1,V,V,V,U,565.0,Non-combustible,without,56121,non
H4064,2014,1.0,0,V,V,V,U,1455.0,Fire-resistive,without,42147,non
H15048,2012,1.0,0,V,N,O,R,11014.0,Non-combustible,3,68278,oui
H16481,2015,1.0,1,V,N,O,R,722.0,Ordinary,6,93070,non
H4183,2014,1.0,0,V,V,V,U,1300.0,Ordinary,without,92004,oui
H4235,2014,1.0,0,V,V,V,U,350.0,Fire-resistive,without,13096,non
H15854,2014,1.0,0,V,N,O,R,8641.0,Wood-framed,6,6157,oui
H17897,2016,0.5,0,V,N,O,R,3989.0,Fire-resistive,6,74119,non
H15989,2012,1.0,1,V,N,O,R,2060.0,Ordinary,2,94028,non
H17155,2014,1.0,0,V,N,O,R,5100.0,Ordinary,3,94060,non
H18452,2015,1.0,0,V,N,O,R,2900.0,Non-combustible,5,64122,non
H19028,2016,0.5,1,V,N,O,R,3401.0,Ordinary,8,92073,oui
H5714,2013,1.0,1,V,V,V,U,1300.0,Ordinary,without,93027,oui
H2240,2012,1.0,0,V,V,V,U,,Non-combustible,without,,non
H15745,2014,1.0,0,V,N,O,R,2910.0,Ordinary,8,92025,non
H5440,2013,1.0,0,N,V,V,U,1700.0,Non-combustible,without,26114,non
H14950,2015,1.0,0,V,N,O,R,1213.0,Non-combustible,4,76719,oui
H17478,2012,1.0,0,V,N,O,R,710.0,Non-combustible,4,77058,non
H5668,2012,0.5,1,V,V,V,U,300.0,Wood-framed,without,75116,non
H4034,2013,1.0,0,V,N,O,R,2034.0,Wood-framed,7,6083,non
H4451,2012,1.0,1,N,V,V,U,345.0,Ordinary,without,92051,non
H13685,2014,1.0,0,V,N,O,R,1898.0,Ordinary,3,33063,non
H19137,2015,1.0,0,V,N,O,R,872.0,Non-combustible,2,30133,non
H16390,2016,1.0,0,V,N,O,R,350.0,Fire-resistive,2,10333,non
H17411,2014,1.0,1,V,N,O,R,1970.0,Wood-framed,5,75120,non
H3645,2016,1.0,0,V,V,V,U,325.0,Ordinary,without,93064,non
H4636,2016,0.5,0,N,V,V,U,385.0,Ordinary,without,64483,non
H2037,2015,1.0,0,V,N,O,R,490.0,Fire-resistive,4,1053,non
H5554,2016,0.5,0,N,V,V,U,4000.0,Ordinary,without,64445,non
H5397,2015,1.0,0,V,V,V,U,360.0,Fire-resistive,without,91174,non
H1625,2016,1.0,1,V,N,O,R,300.0,Wood-framed,3,6012,non
H15287,2014,0.5,0,V,N,O,R,3220.0,Non-combustible,4,95018,oui
H7051,2016,0.5,1,V,N,O,R,780.0,Non-combustible,4,38001,non
H14560,2014,1.0,0,N,V,V,U,759.0,Fire-resistive,without,55502,non
H4727,2012,1.0,0,V,V,V,U,942.0,Non-combustible,without,42218,non
H17230,2012,1.0,1,V,V,V,U,,Non-combustible,without,,oui
H19773,2015,0.5,0,V,N,O,R,2444.0,Ordinary,3,2B042,non
H3019,2015,1.0,1,V,V,V,U,600.0,Fire-resistive,without,41018,non
H16169,2012,1.0,0,V,N,O,R,230.0,Fire-resistive,2,10343,non
H4384,2014,0.5,0,V,V,V,U,5800.0,Fire-resistive,without,74056,non
H1322,2014,1.0,1,V,V,V,U,4480.0,Non-combustible,without,68297,non
H2782,2013,0.5,0,V,V,V,U,4663.0,Fire-resistive,without,35024,non
H18330,2014,0.5,1,V,N,O,R,3000.0,Wood-framed,9,75117,non
H4028,2014,1.0,0,V,V,V,U,750.0,Non-combustible,without,34032,oui
H13047,2013,0.5,1,N,V,V,U,140.0,Ordinary,without,83137,non
H6746,2012,1.0,0,V,V,V,U,150.0,Fire-resistive,without,10387,non
H5267,2014,1.0,1,N,V,V,U,1230.0,Non-combustible,without,13204,non
H18577,2013,1.0,0,V,N,O,R,2100.0,Non-combustible,4,80228,non
H15491,2014,1.0,0,V,N,O,R,910.0,Fire-resistive,4,86194,non
H5048,2015,1.0,0,V,V,V,U,649.0,Ordinary,without,64483,non
H16862,2016,0.5,1,V,N,O,R,5210.0,Non-combustible,8,78383,non
H4817,2015,1.0,0,V,N,O,R,194.0,Non-combustible,2,64102,non
H18499,2012,0.5,1,V,N,O,R,5020.0,Ordinary,5,92035,non
H15467,2012,1.0,0,V,N,O,R,800.0,Non-combustible,3,34113,non
H7301,2013,1.0,0,V,N,O,R,650.0,Non-combustible,4,68224,non
H13400,2013,1.0,0,V,N,O,R,650.0,Non-combustible,3,13207,non
H654,2016,1.0,1,V,V,V,U,425.0,Wood-framed,without,75107,non
H6866,2012,1.0,0,V,V,V,U,450.0,Wood-framed,without,6088,non
H14627,2016,0.5,0,N,V,V,U,3070.0,Wood-framed,without,6088,oui
H15311,2015,0.5,0,V,N,O,R,370.0,Non-combustible,2,51454,non
H17790,2013,0.5,1,V,N,O,R,12961.0,Wood-framed,6,6088,non
H14322,2015,1.0,0,V,N,O,R,12721.0,Wood-framed,8,6088,oui
H3485,2014,0.5,1,N,V,V,U,1530.0,Wood-framed,without,75106,non
H6476,2013,1.0,0,V,N,O,R,380.0,Fire-resistive,5,63470,non
H4751,2012,1.0,1,V,N,O,R,882.0,Wood-framed,6,75105,non
H17726,2013,1.0,0,V,N,O,R,3788.0,Fire-resistive,5,27643,non
H14783,2012,1.0,1,N,V,V,U,700.0,Fire-resistive,without,54197,non
H19111,2013,1.0,1,V,N,O,R,2900.0,Wood-framed,6,75114,oui
H2187,2012,1.0,0,V,V,V,U,570.0,Ordinary,without,38185,non
H17918,2012,1.0,1,V,N,O,R,1127.0,Wood-framed,6,75117,oui
H15760,2012,1.0,1,V,N,O,R,378.0,Non-combustible,2,78172,non
H4107,2012,1.0,0,V,N,O,R,800.0,Non-combustible,4,51454,non
H19247,2016,0.5,0,V,N,O,R,900.0,Fire-resistive,4,74243,non
H5013,2013,1.0,0,V,V,V,U,4601.0,Non-combustible,without,29232,non
H5883,2014,1.0,0,V,N,O,R,1170.0,Non-combustible,4,63113,non
H15902,2013,0.5,1,V,N,O,R,600.0,Ordinary,5,33063,non
H4382,2012,1.0,1,V,V,V,U,450.0,Ordinary,without,64483,non
H17414,2016,0.5,0,V,N,O,R,900.0,Non-combustible,2,83009,non
H1636,2013,1.0,0,V,N,O,R,520.0,Non-combustible,2,62201,non
H6613,2013,1.0,0,N,V,V,U,2250.0,Non-combustible,without,77487,oui
H5995,2016,0.5,0,V,N,O,R,550.0,Non-combustible,3,69266,non
H7252,2012,1.0,0,N,V,V,U,3397.0,Fire-resistive,without,13047,oui
H2421,2014,1.0,0,V,N,O,R,5885.0,Non-combustible,6,29039,oui
H4821,2014,1.0,1,V,N,O,R,1650.0,Wood-framed,8,75118,oui
H17361,2012,1.0,0,V,N,O,R,400.0,Non-combustible,2,11262,oui
H17589,2013,1.0,1,V,N,O,R,305.0,Fire-resistive,3,74104,non
H6435,2016,0.5,0,V,V,V,U,1845.0,Fire-resistive,without,42186,non
H4428,2012,1.0,0,V,V,V,U,4176.0,Wood-framed,without,6083,non
H18396,2012,0.5,1,V,N,O,R,850.0,Non-combustible,6,95585,non
H1997,2014,1.0,1,V,N,O,R,1846.0,Fire-resistive,6,74010,non
H1419,2013,0.5,0,V,V,V,U,1512.0,Ordinary,without,38185,non
H13703,2012,1.0,1,N,V,V,U,2740.0,Wood-framed,without,75119,oui
H19418,2014,1.0,0,V,N,O,R,420.0,Non-combustible,3,78172,non
H2253,2014,1.0,0,V,V,V,U,2725.0,Non-combustible,without,34172,non
H2007,2013,0.5,1,N,V,V,U,450.0,Fire-resistive,without,88492,non
H3146,2013,0.5,0,V,V,V,U,480.0,Non-combustible,without,68224,oui
H2065,2013,1.0,0,V,V,V,U,2250.0,Non-combustible,without,13206,non
H13800,2014,1.0,1,V,N,O,R,1912.0,Fire-resistive,6,73176,non
H14320,2013,1.0,0,V,N,O,R,1500.0,Non-combustible,5,13204,oui
H385,2015,0.5,0,V,V,V,U,162.0,Wood-framed,without,6029,non
H3625,2013,1.0,0,V,V,V,U,350.0,Non-combustible,without,13205,non
H2051,2014,0.5,0,V,V,V,U,1600.0,Non-combustible,without,38567,oui
H14330,2014,1.0,0,N,V,V,U,3990.0,Fire-resistive,without,1419,oui
H181,2012,1.0,0,V,N,O,R,250.0,Non-combustible,3,83137,non
H2990,2016,0.5,0,V,N,O,R,980.0,Non-combustible,5,42218,non
H1700,2012,1.0,1,V,V,V,U,642.0,Non-combustible,without,69260,non
H17274,2014,1.0,1,V,N,O,R,2000.0,Wood-framed,3,6104,non
H15367,2013,1.0,0,V,N,O,R,710.0,Fire-resistive,5,12300,non
H16625,2013,1.0,1,V,N,O,R,450.0,Non-combustible,3,30341,non
H4252,2015,1.0,0,V,V,V,U,4739.0,Fire-resistive,without,74256,oui
H2806,2014,1.0,0,V,V,V,U,5205.0,Non-combustible,without,68278,oui
H6275,2014,1.0,0,N,V,V,U,4200.0,Non-combustible,without,13202,non
H17665,2012,1.0,1,V,N,O,R,1586.0,Ordinary,7,92044,oui
H19400,2016,1.0,0,V,N,O,R,2999.0,Non-combustible,6,78646,non
H13441,2013,0.5,1,N,V,V,U,240.0,Fire-resistive,without,35238,oui
H5256,2013,1.0,0,V,V,V,U,4101.0,Fire-resistive,without,5177,non
H2783,2014,1.0,0,V,N,O,R,580.0,Fire-resistive,4,42186,non
H6562,2015,1.0,1,V,V,V,U,1529.0,Ordinary,without,94028,non
H5315,2013,0.5,1,V,V,V,U,2250.0,Fire-resistive,without,33249,non
H2304,2015,0.5,0,V,V,V,U,300.0,Wood-framed,without,65440,non
H2867,2012,1.0,0,V,V,V,U,658.0,Fire-resistive,without,35093,non
H18888,2013,1.0,0,V,N,O,R,500.0,Non-combustible,2,68224,oui
H6705,2015,1.0,0,N,V,V,U,570.0,Non-combustible,without,95563,non
H5682,2016,1.0,1,V,V,V,U,820.0,Wood-framed,without,75111,non
H6314,2012,1.0,0,N,V,V,U,220.0,Non-combustible,without,13204,non
H18558,2016,1.0,1,V,V,V,U,,Fire-resistive,without,,non
H2480,2013,0.5,0,V,V,V,U,1750.0,Non-combustible,without,62498,non
H6827,2016,1.0,1,N,V,V,U,400.0,Non-combustible,without,13001,non
H13696,2012,1.0,0,N,V,V,U,550.0,Ordinary,without,33063,non
H4990,2014,1.0,1,N,V,V,U,418.0,Wood-framed,without,6083,non
H18841,2016,1.0,0,V,N,O,R,450.0,Fire-resistive,3,10387,non
H12751,2012,1.0,1,N,V,V,U,2396.0,Wood-framed,without,75113,non
H13428,2013,0.5,0,N,V,V,U,532.0,Ordinary,without,92004,non
H16241,2013,1.0,0,V,N,O,R,4126.0,Non-combustible,5,26064,oui
H16011,2016,0.5,0,V,N,O,R,4377.0,Ordinary,9,38185,non
H254,2013,0.5,0,V,V,V,U,,Non-combustible,without,63113,non
H13361,2015,1.0,0,N,V,V,U,450.0,Non-combustible,without,13205,oui
H4519,2012,1.0,1,V,V,V,U,1200.0,Non-combustible,without,51454,non
H5131,2013,1.0,0,V,V,V,U,900.0,Fire-resistive,without,22054,oui
H12668,2013,1.0,0,V,N,O,R,400.0,Wood-framed,5,6083,non
H12928,2012,1.0,0,N,V,V,U,2160.0,Wood-framed,without,6029,oui
H12871,2013,1.0,0,V,N,O,R,2050.0,Fire-resistive,5,5061,non
H19106,2013,1.0,0,V,N,O,R,3800.0,Wood-framed,7,6079,non
H3618,2014,1.0,0,V,N,O,R,300.0,Non-combustible,4,38138,non
H6582,2013,1.0,0,V,N,,R,3900.0,Fire-resistive,5,61483,oui
H1921,2013,1.0,0,V,V,V,U,464.0,Fire-resistive,without,44036,oui
H6647,2014,1.0,0,V,V,V,U,5320.0,Ordinary,without,83137,non
H17778,2016,0.5,0,V,N,O,R,8485.0,Non-combustible,7,13210,oui
H13905,2013,1.0,1,N,V,V,U,1176.0,Ordinary,without,94067,oui
H3883,2015,1.0,0,V,V,V,U,1411.0,Non-combustible,without,14118,oui
H14260,2012,1.0,0,V,N,O,R,1980.0,Wood-framed,4,6088,oui
H13821,2015,0.5,1,N,V,V,U,1827.0,Wood-framed,without,75116,non
H2777,2013,1.0,0,V,N,O,R,5266.0,Wood-framed,5,6088,non
H6912,2016,0.5,0,V,N,O,R,375.0,Ordinary,3,64189,non
H16628,2012,1.0,1,V,N,O,R,10600.0,Wood-framed,8,6088,oui
H16590,2015,0.5,0,V,N,O,R,4814.0,Fire-resistive,6,13001,oui
H12981,2014,1.0,0,N,V,V,U,3500.0,Non-combustible,without,42218,non
H17859,2015,1.0,1,V,N,O,R,300.0,Wood-framed,4,6012,non
H13411,2014,1.0,1,N,V,V,U,1300.0,Fire-resistive,without,73304,non
H13472,2014,1.0,0,V,N,O,R,4200.0,Wood-framed,7,6104,oui
H18294,2014,1.0,1,V,N,O,R,5200.0,Non-combustible,9,69266,oui
H18098,2014,1.0,0,V,N,O,R,1039.0,Fire-resistive,5,42222,non
H12856,2014,0.5,1,N,V,V,U,1495.0,Wood-framed,without,75116,non
H18187,2015,1.0,1,V,N,O,R,3750.0,Fire-resistive,5,33063,non
H16375,2014,1.0,0,V,N,O,R,450.0,Wood-framed,6,6083,non
H6216,2013,1.0,0,N,V,V,U,398.0,Non-combustible,without,69091,non
H3581,2016,0.5,0,V,V,V,U,800.0,Fire-resistive,without,10387,non
H3616,2015,1.0,0,V,V,V,U,657.0,Ordinary,without,64483,non
H13088,2014,0.5,0,N,V,V,U,4500.0,Non-combustible,without,42218,oui
H6652,2013,1.0,0,V,V,V,U,1000.0,Non-combustible,without,34023,non
H16028,2012,1.0,0,V,N,O,R,200.0,Non-combustible,2,83144,non
H19015,2016,0.5,0,V,N,O,R,3043.0,Non-combustible,2,95607,non
H15278,2013,0.5,0,V,N,O,R,250.0,Non-combustible,2,78640,non
H5760,2012,1.0,0,V,V,V,U,798.0,Ordinary,without,92004,non
H18615,2013,1.0,1,V,N,O,R,10500.0,Non-combustible,2,95042,non
H15025,2016,0.5,0,V,N,O,R,1760.0,Fire-resistive,5,21292,non
H15381,2014,0.5,0,V,N,O,R,716.0,Non-combustible,3,95127,non
H7366,2013,0.5,1,N,V,V,U,400.0,Fire-resistive,without,88383,non
H17405,2014,0.5,0,V,N,O,R,1363.0,Fire-resistive,5,27229,non
H14063,2016,1.0,0,N,V,V,U,560.0,Ordinary,without,64483,non
H16896,2013,1.0,0,V,N,O,R,470.0,Non-combustible,5,13206,non
H2292,2013,0.5,0,V,N,O,R,500.0,Non-combustible,5,13206,non
H15828,2015,1.0,0,V,V,V,U,,Non-combustible,without,,non
H14217,2014,1.0,1,N,V,V,U,300.0,Ordinary,without,94080,non
H15879,2012,0.5,1,V,N,O,R,554.0,Fire-resistive,3,45234,non
H13594,2012,1.0,0,N,V,V,U,2900.0,Non-combustible,without,64024,non
H5099,2013,1.0,0,N,V,V,U,2000.0,Non-combustible,without,34172,non
H13814,2015,0.5,0,N,V,V,U,330.0,Fire-resistive,without,45234,non
H16802,2012,1.0,1,V,N,O,R,900.0,Ordinary,4,64483,non
H19593,2016,0.5,0,V,N,O,R,320.0,Wood-framed,3,6004,non
H18149,2014,1.0,0,V,N,O,R,210.0,Non-combustible,5,83119,non
H5381,2014,1.0,0,V,V,V,U,1092.0,Fire-resistive,without,74042,non
H5542,2014,1.0,0,V,V,V,U,770.0,Fire-resistive,without,91174,oui
H3029,2014,0.5,0,V,V,V,U,550.0,Non-combustible,without,69069,oui
H6948,2016,0.5,1,N,V,V,U,700.0,Non-combustible,without,13207,non
H4123,2014,1.0,0,N,V,V,U,400.0,Wood-framed,without,6088,non
H16699,2013,1.0,1,V,N,O,R,1030.0,Non-combustible,4,31022,non
H4995,2013,1.0,0,V,V,V,U,315.0,Non-combustible,without,29232,non
H16917,2016,0.5,1,V,N,O,R,6950.0,Fire-resistive,3,74087,oui
H15345,2013,0.5,1,V,N,O,R,6017.0,Non-combustible,5,77122,non
H15198,2012,1.0,1,V,N,O,R,2205.0,Wood-framed,7,6088,oui
H13505,2013,0.5,1,N,V,V,U,4830.0,Wood-framed,without,75109,non
H15741,2012,1.0,1,V,N,O,R,1300.0,Ordinary,3,92033,non
H6071,2013,0.5,1,V,V,V,U,1200.0,Ordinary,without,33063,non
H18483,2013,1.0,0,V,N,O,R,550.0,Fire-resistive,3,16015,non
H14803,2015,1.0,0,N,V,V,U,510.0,Non-combustible,without,13207,non
H16943,2013,1.0,0,V,N,O,R,370.0,Non-combustible,3,78124,non
H14968,2014,1.0,0,N,V,V,U,5800.0,Wood-framed,without,6083,oui
H16787,2013,1.0,0,V,N,O,R,1680.0,Non-combustible,4,62571,non
H5741,2013,1.0,0,V,V,V,U,1403.0,Wood-framed,without,75112,non
H1439,2016,1.0,0,V,V,V,U,788.0,Non-combustible,without,21231,non
H16183,2016,0.5,1,V,N,O,R,1210.0,Fire-resistive,3,33018,non
H13370,2013,1.0,1,N,V,V,U,380.0,Wood-framed,without,6012,non
H12767,2013,1.0,0,N,V,V,U,1750.0,Fire-resistive,without,22215,non
H7335,2016,0.5,1,V,N,O,R,1100.0,Ordinary,5,67482,non
H17499,2013,1.0,0,V,N,O,R,767.0,Non-combustible,4,66037,non
H1874,2012,1.0,0,V,N,O,R,728.0,Non-combustible,4,42218,non
H6470,2012,0.5,1,N,V,V,U,132.0,Non-combustible,without,13202,non
H13106,2015,1.0,0,N,V,V,U,820.0,Non-combustible,without,34301,non
H5162,2013,1.0,0,V,V,V,U,700.0,Fire-resistive,without,86194,non
H7312,2012,1.0,0,V,V,V,U,1220.0,Non-combustible,without,62826,non
H13962,2016,1.0,0,V,N,O,R,1900.0,Fire-resistive,4,88465,non
H19759,2016,0.5,1,V,N,O,R,2800.0,Wood-framed,5,75113,non
H4488,2013,1.0,0,V,N,O,R,3501.0,Wood-framed,5,6083,non
H17051,2014,1.0,0,V,N,O,R,650.0,Non-combustible,5,51108,non
H18671,2012,0.5,0,V,N,O,R,1584.0,Fire-resistive,3,17300,non
H15970,2013,1.0,0,V,N,O,R,283.0,Fire-resistive,3,74256,non
H6974,2012,1.0,1,V,N,O,R,850.0,Ordinary,1,94058,non
H7206,2016,0.5,0,V,V,V,U,600.0,Fire-resistive,without,73099,non
H1714,2012,1.0,1,N,V,V,U,1800.0,Non-combustible,without,78418,oui
H13678,2014,0.5,0,V,N,O,R,1300.0,Non-combustible,3,4094,non
H3559,2012,1.0,0,V,V,V,U,230.0,Non-combustible,without,13206,non
H4106,2016,0.5,1,V,N,O,R,800.0,Wood-framed,6,75119,oui
H1849,2015,1.0,0,V,V,V,U,5575.0,Non-combustible,without,34079,non
H19077,2012,0.5,0,V,N,O,R,1441.0,Fire-resistive,4,10387,non
H2733,2012,0.5,0,V,V,V,U,420.0,Non-combustible,without,13206,oui
H17175,2014,1.0,0,V,N,O,R,1650.0,Fire-resistive,4,35288,oui
H19917,2016,0.5,0,V,N,O,R,410.0,Ordinary,3,33063,non
H18189,2012,0.5,1,V,N,O,R,1432.0,Wood-framed,7,75112,non
H19552,2014,0.5,0,V,N,O,R,330.0,Non-combustible,3,44109,non
H714,2012,1.0,1,V,V,V,U,350.0,Wood-framed,without,75117,non
H6936,2015,0.5,0,V,V,V,U,1200.0,Non-combustible,without,34172,non
H15348,2015,1.0,0,V,N,O,R,3700.0,Wood-framed,7,6032,oui
H12654,2013,1.0,0,N,V,V,U,500.0,Ordinary,without,93047,non
H3864,2015,1.0,0,V,N,O,R,2450.0,Ordinary,4,54395,oui
H13510,2012,1.0,0,V,N,O,R,250.0,Non-combustible,4,31555,non
H18584,2013,1.0,1,V,N,O,R,7612.0,Wood-framed,>=10,75114,oui
H3997,2014,1.0,1,V,V,V,U,1225.0,Ordinary,without,94041,non
H12959,2016,1.0,0,N,V,V,U,485.0,Non-combustible,without,13201,non
H12723,2013,0.5,0,N,V,V,U,10.0,Fire-resistive,without,91272,non
H15315,2013,1.0,1,V,N,O,R,2700.0,Ordinary,7,94068,non
H7120,2013,1.0,1,V,V,V,U,4500.0,Wood-framed,without,75120,oui
H12973,2013,1.0,0,V,N,O,R,8100.0,Ordinary,7,2A004,non
H293,2014,0.5,0,V,V,V,U,5000.0,Non-combustible,without,21231,non
H3329,2013,1.0,0,V,N,O,R,1600.0,Non-combustible,3,68004,oui
H4537,2015,1.0,0,V,N,O,R,1156.0,Non-combustible,5,63113,non
H16730,2014,1.0,1,V,N,O,R,15917.0,Non-combustible,5,77407,oui
H16016,2016,1.0,0,V,N,O,R,1400.0,Non-combustible,3,4070,non
H7159,2015,1.0,1,N,V,V,U,950.0,Wood-framed,without,6012,oui
H16275,2012,1.0,1,V,N,O,R,2882.0,Fire-resistive,4,44109,non
H3646,2014,1.0,0,V,N,O,R,970.0,Wood-framed,4,6083,non
H1273,2012,0.5,0,V,V,V,U,840.0,Non-combustible,without,14118,oui
H4545,2013,1.0,1,V,V,V,U,680.0,Non-combustible,without,51454,non
H14287,2012,1.0,0,N,V,V,U,3406.0,Wood-framed,without,6032,non
H15957,2013,1.0,0,V,N,O,R,615.0,Fire-resistive,3,13039,non
H2950,2014,1.0,0,V,N,O,R,5200.0,Fire-resistive,3,43089,non
H2071,2013,1.0,0,V,V,V,U,950.0,Ordinary,without,67482,non
H6308,2013,1.0,0,N,V,V,U,720.0,Fire-resistive,without,21575,non
H13963,2012,1.0,0,N,V,V,U,1989.0,Non-combustible,without,62643,non
H357,2014,0.5,0,V,V,V,U,960.0,Ordinary,without,92012,non
H12694,2012,1.0,0,N,V,V,U,2170.0,Fire-resistive,without,84007,non
H13235,2013,1.0,0,V,N,O,R,971.0,Non-combustible,4,77288,oui
H14790,2015,1.0,0,V,N,O,R,1920.0,Fire-resistive,4,74104,non
H15945,2016,0.5,1,V,N,O,R,500.0,Non-combustible,4,95500,non
H4174,2013,0.5,0,V,V,V,U,225.0,Non-combustible,without,62108,non
H18845,2016,1.0,0,V,N,O,R,3400.0,Fire-resistive,5,10081,non
H13746,2015,1.0,0,N,V,V,U,600.0,Non-combustible,without,13202,non
H15522,2013,0.5,1,V,N,O,R,6038.0,Ordinary,7,92063,oui
H4377,2013,0.5,1,V,V,V,U,1265.0,Ordinary,without,94041,non
H5519,2012,1.0,1,N,V,V,U,3040.0,Non-combustible,without,83115,oui
H5374,2013,1.0,0,V,N,O,R,3416.0,Fire-resistive,6,44162,oui
H3851,2016,0.5,1,N,V,V,U,900.0,Fire-resistive,without,33063,non
H7257,2013,0.5,0,V,N,O,R,1000.0,Ordinary,5,83137,non
H1466,2015,1.0,0,V,V,V,U,3403.0,Non-combustible,without,21231,oui
H17557,2012,1.0,0,V,N,O,R,254.0,Wood-framed,3,6083,oui
H2418,2013,1.0,0,V,V,V,U,1024.0,Fire-resistive,without,5168,non
H7314,2013,0.5,0,V,V,V,U,800.0,Non-combustible,without,62826,non
H1682,2015,1.0,1,V,N,O,R,1975.0,Non-combustible,8,69386,non
H5306,2012,1.0,0,N,V,V,U,415.0,Wood-framed,without,6088,oui
H2785,2012,0.5,0,V,V,V,U,400.0,Ordinary,without,93070,non
H19404,2014,1.0,0,V,N,O,R,11000.0,Wood-framed,6,6104,oui
H3974,2013,1.0,0,V,V,V,U,2500.0,Fire-resistive,without,73317,oui
H2454,2013,0.5,0,V,V,V,U,369.0,Fire-resistive,without,73179,non
H349,2012,1.0,0,V,V,V,U,400.0,Fire-resistive,without,73071,non
H15115,2012,1.0,0,V,V,V,U,,Non-combustible,without,,non
H2008,2014,1.0,1,N,V,V,U,1320.0,Ordinary,without,38185,non
H17861,2013,1.0,0,V,N,O,R,1675.0,Fire-resistive,3,42285,non
H13709,2014,1.0,1,N,V,V,U,2300.0,Ordinary,without,94067,non
H15903,2012,1.0,0,V,N,O,R,220.0,Ordinary,2,93029,non
H12747,2014,1.0,1,N,V,V,U,430.0,Non-combustible,without,95052,non
H18371,2013,0.5,1,V,N,O,R,924.0,Non-combustible,4,13205,non
H1995,2012,1.0,0,V,N,O,R,1200.0,Non-combustible,3,34192,non
H3230,2013,0.5,0,V,V,V,U,400.0,Fire-resistive,without,86194,non
H13081,2015,0.5,0,V,N,O,R,1440.0,Non-combustible,4,83069,non
H16465,2015,1.0,0,V,N,O,R,752.0,Fire-resistive,4,35288,non
H2364,2016,0.5,0,V,V,V,U,1087.0,Non-combustible,without,26362,non
H1513,2016,0.5,0,V,N,O,R,900.0,Non-combustible,4,21231,non
H1324,2016,0.5,0,N,V,V,U,300.0,Non-combustible,without,42218,non
H4001,2015,1.0,1,V,V,V,U,495.0,Ordinary,without,94041,non
H18059,2012,1.0,0,V,N,O,R,12800.0,Fire-resistive,6,74305,non
H3494,2013,1.0,0,V,V,V,U,355.0,Ordinary,without,83137,non
H16232,2014,1.0,0,V,N,O,R,412.0,Non-combustible,2,34172,non
H6943,2014,1.0,1,V,V,V,U,3050.0,Non-combustible,without,83933,non
H18241,2014,1.0,1,V,N,O,R,2400.0,Fire-resistive,4,44009,non
H13558,2016,0.5,1,N,V,V,U,1900.0,Wood-framed,without,75108,non
H18758,2013,0.5,1,V,N,O,R,3833.0,Non-combustible,7,83061,non
H13736,2014,1.0,0,N,V,V,U,1600.0,Non-combustible,without,13206,oui
H42,2013,1.0,0,V,V,V,U,420.0,Non-combustible,without,26058,non
H5224,2012,1.0,0,V,V,V,U,450.0,Ordinary,without,94016,non
H7407,2012,0.5,0,N,V,V,U,560.0,Fire-resistive,without,88196,non
H12669,2012,1.0,1,N,V,V,U,2261.0,Non-combustible,without,31395,oui
H5825,2016,1.0,0,V,V,V,U,1635.0,Fire-resistive,without,42094,non
H4148,2012,1.0,0,V,V,V,U,570.0,Non-combustible,without,62917,oui
H4761,2012,1.0,1,N,V,V,U,150.0,Non-combustible,without,13208,non
H4236,2016,0.5,0,V,V,V,U,350.0,Fire-resistive,without,13096,non
H13644,2016,0.5,1,N,V,V,U,780.0,Wood-framed,without,75115,oui
H16946,2015,1.0,0,V,N,O,R,650.0,Non-combustible,3,83115,non
H3941,2016,1.0,1,V,N,O,R,1517.0,Fire-resistive,5,16102,non
H6891,2016,1.0,0,N,V,V,U,586.0,Ordinary,without,92004,non
H16043,2016,1.0,0,V,N,O,R,750.0,Non-combustible,5,62108,non
H13842,2013,1.0,1,N,V,V,U,970.0,Wood-framed,without,75114,non
H4906,2012,1.0,1,V,V,V,U,462.0,Non-combustible,without,83126,non
H18662,2014,0.5,1,V,N,O,R,786.0,Non-combustible,2,57209,non
H18880,2015,1.0,1,V,N,O,R,1500.0,Non-combustible,3,65017,non
H5843,2015,1.0,0,V,N,O,R,2210.0,Non-combustible,3,63113,non
H4499,2014,1.0,0,V,V,V,U,1400.0,Fire-resistive,without,91174,non
H18672,2013,1.0,0,V,N,O,R,1584.0,Fire-resistive,3,17300,non
H7469,2012,1.0,0,V,V,V,U,5523.0,Fire-resistive,without,54184,oui
H12818,2012,1.0,0,N,V,V,U,10.0,Non-combustible,without,25147,non
H19042,2014,1.0,0,V,N,O,R,2700.0,Fire-resistive,4,10387,oui
H15027,2016,0.5,1,N,V,V,U,1430.0,Fire-resistive,without,74173,non
H14411,2012,1.0,0,N,V,V,U,2208.0,Fire-resistive,without,13071,non
H14556,2014,1.0,1,N,V,V,U,3480.0,Wood-framed,without,75114,oui
H1949,2014,1.0,0,V,V,V,U,810.0,Non-combustible,without,21231,non
H16904,2013,0.5,0,V,V,V,U,,Non-combustible,without,,non
H16816,2012,1.0,1,V,N,O,R,3000.0,Non-combustible,5,57160,non
H1760,2014,1.0,1,V,N,O,R,1600.0,Wood-framed,7,75114,oui
